system:index,fecha,latitude,longitude,lst_day_c,lst_night_c,month,occurrence,point_id,year,.geo
0_1131_0_0,2021-01-01,41.49367704688698,2.192203703601052,10.305000000000007,3.830000000000041,1.0,0,797.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1132_0_0,2021-01-01,41.45918173997679,2.230471934704525,11.79000000000002,5.520000000000039,1.0,0,798.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1134_0_0,2021-01-01,41.38992163157118,2.1350708515310544,11.010000000000048,7.03000000000003,1.0,0,799.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1136_0_0,2021-01-01,41.47157849089764,2.179267963509716,10.245000000000005,4.760000000000048,1.0,0,800.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1137_0_0,2021-01-01,41.41741007926523,2.0256560499252885,9.90500000000003,4.625000000000057,1.0,0,801.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1138_0_0,2021-01-01,41.426303400578014,2.085483847847655,7.9150000000000205,4.345000000000027,1.0,0,802.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1139_0_0,2021-01-01,41.40878625253769,2.210529335397098,10.720000000000027,6.395000000000039,1.0,0,803.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1140_0_0,2021-01-01,41.387496180304055,2.0213441365615097,11.110000000000014,4.28000000000003,1.0,0,804.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1142_0_0,2021-01-01,41.464032642511036,2.0213441365615097,9.910000000000025,4.110000000000014,1.0,0,805.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1143_0_0,2021-01-01,41.42711188433372,2.1493540645485325,10.525000000000034,5.835000000000036,1.0,0,806.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1144_0_0,2021-01-01,41.39638950161684,2.030237457874307,11.555000000000007,4.895000000000039,1.0,0,807.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1145_0_0,2021-01-01,41.30772578307424,2.0542224759603016,12.055000000000007,4.375000000000057,1.0,0,808.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1147_0_0,2021-01-01,41.461337696658674,2.1959766277943515,10.575000000000045,5.215000000000032,1.0,0,809.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1150_0_0,2021-01-01,41.44867145115259,2.134531862360575,8.305000000000007,4.670000000000016,1.0,0,810.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1151_0_0,2021-01-01,41.420374519702825,2.122135111439718,9.185000000000002,5.595000000000027,1.0,0,811.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1152_0_0,2021-01-01,41.34518553042202,2.116475725149769,12.300000000000011,4.010000000000048,1.0,0,812.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1154_0_0,2021-01-01,41.4847837255742,2.1649847504922377,10.580000000000041,3.555000000000007,1.0,0,813.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1158_0_0,2021-01-01,41.30556982639235,2.0561089380569513,12.055000000000007,4.375000000000057,1.0,0,814.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1159_0_0,2021-01-01,41.370518021434194,2.0795549669724664,10.730000000000018,5.400000000000034,1.0,0,815.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1161_0_0,2021-01-01,41.33817867120589,2.1048874579846313,11.910000000000025,4.32000000000005,1.0,0,816.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1162_0_0,2021-01-01,41.43843065691363,2.11216381178599,8.29000000000002,4.810000000000002,1.0,0,817.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1163_0_0,2021-01-01,41.476429393431886,2.06527175395496,10.565000000000055,3.285000000000025,1.0,0,818.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1164_0_0,2021-01-01,41.432771270623675,2.115128252223599,8.29000000000002,4.810000000000002,1.0,0,819.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1167_0_0,2021-01-01,41.42010502511759,2.0367053279199467,9.04000000000002,4.725000000000023,1.0,0,820.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1169_0_0,2021-01-01,41.43950863525457,2.242599191040142,10.465000000000032,5.94500000000005,1.0,0,821.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1170_0_0,2021-01-01,41.3427600791549,2.089795761211434,12.035000000000025,4.605000000000018,1.0,0,822.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1172_0_0,2021-01-01,41.49017361727891,2.2169972054427376,9.490000000000009,4.835000000000036,1.0,0,823.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1174_0_0,2021-01-01,41.451635891590186,2.2337058697273733,11.730000000000018,5.475000000000023,1.0,0,824.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1176_0_0,2021-01-01,41.42980683018608,2.2059479274480793,12.135000000000048,5.975000000000023,1.0,0,825.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1178_0_0,2021-01-01,41.418218563020936,2.1056959417403505,8.275000000000034,4.635000000000048,1.0,0,826.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1179_0_0,2021-01-01,41.302605385954756,2.1032704904732213,10.670000000000016,3.3600000000000136,1.0,0,827.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1180_0_0,2021-01-01,41.482358274307074,2.1835798768734946,10.460000000000036,4.145000000000039,1.0,0,828.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1181_0_0,2021-01-01,41.32039202858032,2.077399010290577,10.895000000000039,4.755000000000052,1.0,0,829.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1182_0_0,2021-01-01,41.43708318398745,2.1259080356330173,8.515000000000043,5.205000000000041,1.0,0,830.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1184_0_0,2021-01-01,41.40231838249203,2.128602981485386,10.785000000000025,6.595000000000027,1.0,0,831.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1186_0_0,2021-01-01,41.476429393431886,2.033471392897127,11.335000000000036,3.465000000000032,1.0,0,832.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1188_0_0,2021-01-01,41.47750737177283,2.2415212126992117,11.090000000000032,5.44500000000005,1.0,0,833.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1189_0_0,2021-01-01,41.43816116232839,2.20702590578901,12.29000000000002,5.500000000000057,1.0,0,834.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1191_0_0,2021-01-01,41.47481242592047,2.0833278911657658,9.980000000000018,4.240000000000009,1.0,0,835.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1192_0_0,2021-01-01,41.4246864330666,2.1674102017593384,10.925000000000011,5.9950000000000045,1.0,0,836.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1195_0_0,2021-01-01,41.4810108013809,2.2229260863179263,9.980000000000018,4.775000000000034,1.0,0,837.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1196_0_0,2021-01-01,41.339526144132066,2.047215616744154,11.245000000000005,4.610000000000014,1.0,0,838.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1197_0_0,2021-01-01,41.43627470023174,2.176842512242615,11.260000000000048,5.850000000000023,1.0,0,839.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1198_0_0,2021-01-01,41.37348246187179,2.122943595195437,11.470000000000027,6.775000000000034,1.0,0,840.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1199_0_0,2021-01-01,41.49825845483599,2.2353228372387832,8.585000000000036,4.7450000000000045,1.0,0,841.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1200_0_0,2021-01-01,41.39854545829872,2.102462006717502,9.630000000000052,5.925000000000011,1.0,0,842.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1201_0_0,2021-01-01,41.331171811989755,2.139921754065284,10.94500000000005,4.770000000000039,1.0,0,843.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1205_0_0,2021-01-01,41.48990412269368,2.2002885411581303,9.990000000000009,3.8500000000000227,1.0,0,844.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1207_0_0,2021-01-01,41.47023101797146,2.257690887813368,10.975000000000023,5.080000000000041,1.0,0,845.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1208_0_0,2021-01-01,41.34788047627438,2.020266158220579,10.19500000000005,5.785000000000025,1.0,0,846.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1209_0_0,2021-01-01,41.47157849089764,2.248258577330091,11.340000000000032,5.365000000000009,1.0,0,847.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1211_0_0,2021-01-01,41.473734447579524,2.101114533791332,9.700000000000045,3.7000000000000455,1.0,0,848.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1213_0_0,2021-01-01,41.46052921290297,2.1781899851687854,9.745000000000005,5.1200000000000045,1.0,0,849.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1214_0_0,2021-01-01,41.449210440323064,2.124560562706847,8.305000000000007,4.670000000000016,1.0,0,850.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1215_0_0,2021-01-01,41.43007632477131,2.2237345700736455,11.025000000000034,5.830000000000041,1.0,0,851.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1219_0_0,2021-01-01,41.463493653340564,2.0507190463522136,9.090000000000032,4.015000000000043,1.0,0,852.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1222_0_0,2021-01-01,41.32982433906358,2.1431556890881325,10.94500000000005,4.770000000000039,1.0,0,853.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1223_0_0,2021-01-01,41.45433083744254,2.2374787939206726,10.800000000000011,5.355000000000018,1.0,0,854.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1224_0_0,2021-01-01,41.40204888790679,2.080632945313397,10.480000000000018,5.510000000000048,1.0,0,855.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1225_0_0,2021-01-01,41.496371992739334,2.0550309597159924,10.940000000000055,2.865000000000009,1.0,0,856.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1227_0_0,2021-01-01,41.44220358110693,2.140191248650524,8.79000000000002,5.270000000000039,1.0,0,857.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1228_0_0,2021-01-01,41.424416938481365,2.1253690464625663,8.675000000000011,5.330000000000041,1.0,0,858.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1229_0_0,2021-01-01,41.451096902419714,2.1585168804465695,8.795000000000016,5.300000000000011,1.0,0,859.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1230_0_0,2021-01-01,41.48909563893797,2.264697747029487,10.135000000000048,5.32000000000005,1.0,0,860.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1232_0_0,2021-01-01,41.49098210103462,2.096802620427553,10.360000000000014,3.375000000000057,1.0,0,861.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1233_0_0,2021-01-01,41.4104032200491,2.152318504986141,11.440000000000055,7.115000000000009,1.0,0,862.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1234_0_0,2021-01-01,41.44382054861835,2.114858757638359,8.250000000000057,4.5400000000000205,1.0,0,863.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1235_0_0,2021-01-01,41.46834455587481,2.2816759058993625,10.770000000000039,5.170000000000016,1.0,0,864.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1236_0_0,2021-01-01,41.39827596371349,2.120518143928308,10.785000000000025,6.595000000000027,1.0,0,865.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1237_0_0,2021-01-01,41.451366397004946,2.102731501302742,8.210000000000036,4.250000000000057,1.0,0,866.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1238_0_0,2021-01-01,41.428459357259904,2.231280418460244,11.025000000000034,5.830000000000041,1.0,0,867.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1239_0_0,2021-01-01,41.48963462810844,2.2512230177676997,9.57000000000005,5.235000000000014,1.0,0,868.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1242_0_0,2021-01-01,41.34707199251867,2.117823198075939,12.300000000000011,4.010000000000048,1.0,0,869.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1243_0_0,2021-01-01,41.35084491671198,2.1202486493430683,12.245000000000005,4.940000000000055,1.0,0,870.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1244_0_0,2021-01-01,41.39935394205443,2.109738360518861,9.630000000000052,5.925000000000011,1.0,0,871.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1245_0_0,2021-01-01,41.39504202869065,2.117823198075939,9.965000000000032,6.430000000000007,1.0,0,872.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1246_0_0,2021-01-01,41.30044942927287,2.0369748225051865,12.735000000000014,4.935000000000002,1.0,0,873.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1247_0_0,2021-01-01,41.41471513341288,2.221848107976996,10.94500000000005,6.110000000000014,1.0,0,874.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1248_0_0,2021-01-01,41.4104032200491,2.130489443582036,11.325000000000045,6.935000000000002,1.0,0,875.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1250_0_0,2021-01-01,41.47750737177283,2.150701537474731,9.710000000000036,4.295000000000016,1.0,0,876.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1251_0_0,2021-01-01,41.302874880539996,2.0771295157053373,11.670000000000016,3.57000000000005,1.0,0,877.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1252_0_0,2021-01-01,41.315271631460845,2.0687751835630195,11.620000000000005,4.595000000000027,1.0,0,878.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1255_0_0,2021-01-01,41.40905574712292,2.0286204903628686,11.350000000000023,5.025000000000034,1.0,0,880.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1256_0_0,2021-01-01,41.35273137880863,2.043981681721334,10.835000000000036,4.810000000000002,1.0,0,881.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1257_0_0,2021-01-01,41.4179490684357,2.092760201649014,7.7900000000000205,4.860000000000014,1.0,0,882.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1258_0_0,2021-01-01,41.33063282281928,2.11405027388264,12.050000000000011,4.240000000000009,1.0,0,883.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1259_0_0,2021-01-01,41.47939383386948,2.1275250031444273,9.590000000000032,3.82000000000005,1.0,0,884.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1261_0_0,2021-01-01,41.30314437512523,2.023769587828639,13.300000000000011,5.055000000000007,1.0,0,885.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1262_0_0,2021-01-01,41.45864275080632,2.0420952196246844,9.485000000000014,3.94500000000005,1.0,0,886.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1263_0_0,2021-01-01,41.368631559337544,2.1393827648948047,11.160000000000025,6.7900000000000205,1.0,0,887.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1264_0_0,2021-01-01,41.34734148710391,2.069314172733499,11.345000000000027,4.740000000000009,1.0,0,888.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1267_0_0,2021-01-01,41.42576441140754,2.1404607432357636,9.455000000000041,5.670000000000016,1.0,0,889.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1269_0_0,2021-01-01,41.412020187560515,2.176034028486896,11.660000000000025,7.215000000000032,1.0,0,890.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1270_0_0,2021-01-01,41.48774816601179,2.039939262942795,11.04000000000002,3.4700000000000273,1.0,0,891.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1272_0_0,2021-01-01,41.36701459182613,2.090334750381885,11.755000000000052,5.03000000000003,1.0,0,892.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1273_0_0,2021-01-01,41.4705005125567,2.1927426927715317,10.265000000000043,4.755000000000052,1.0,0,893.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1275_0_0,2021-01-01,41.45513932119825,2.164715255906998,8.795000000000016,5.300000000000011,1.0,0,894.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1276_0_0,2021-01-01,41.403396360832964,2.1493540645485325,11.440000000000055,7.115000000000009,1.0,0,895.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1277_0_0,2021-01-01,41.329554844478345,2.1283334869001465,12.560000000000002,4.095000000000027,1.0,0,896.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1278_0_0,2021-01-01,41.41094220921957,2.0286204903628686,11.350000000000023,5.025000000000034,1.0,0,897.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1281_0_0,2021-01-01,41.4705005125567,2.20217500325478,10.005000000000052,4.805000000000007,1.0,0,898.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1282_0_0,2021-01-01,41.36674509724089,2.11081633885982,11.890000000000043,5.105000000000018,1.0,0,899.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1283_0_0,2021-01-01,41.45783426705061,2.119709660172589,8.380000000000052,4.07000000000005,1.0,0,900.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1286_0_0,2021-01-01,41.315271631460845,2.0922212124785347,11.53000000000003,4.480000000000018,1.0,0,901.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1287_0_0,2021-01-01,41.40501332834438,2.1019230175470227,9.575000000000045,5.380000000000052,1.0,0,902.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1288_0_0,2021-01-01,41.395850512446366,2.1835798768734946,10.875000000000057,6.990000000000009,1.0,0,903.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1290_0_0,2021-01-01,41.430884808527026,2.1453116457699934,8.940000000000055,5.555000000000007,1.0,0,904.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1291_0_0,2021-01-01,41.49825845483599,2.1423472053324133,10.880000000000052,3.990000000000009,1.0,0,905.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1292_0_0,2021-01-01,41.499066938591696,2.0299679632890673,10.985000000000014,2.5300000000000296,1.0,0,906.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1293_0_0,2021-01-01,41.43384924896462,2.096802620427553,8.390000000000043,4.300000000000011,1.0,0,907.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1294_0_0,2021-01-01,41.378872353576504,2.085753342432895,10.065000000000055,5.845000000000027,1.0,0,908.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1295_0_0,2021-01-01,41.36000773260999,2.0310459416299977,10.775000000000034,4.585000000000036,1.0,0,909.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1296_0_0,2021-01-01,41.40501332834438,2.141808216161934,11.325000000000045,6.935000000000002,1.0,0,910.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1297_0_0,2021-01-01,41.46538011543721,2.246641609818681,11.140000000000043,5.220000000000027,1.0,0,911.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1298_0_0,2021-01-01,41.43977812983981,2.108390887592691,8.235000000000014,4.4150000000000205,1.0,0,912.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1299_0_0,2021-01-01,41.48532271474467,2.043173197965615,11.04000000000002,3.4700000000000273,1.0,0,913.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1300_0_0,2021-01-01,41.43304076520891,2.1690271692707768,11.260000000000048,5.850000000000023,1.0,0,914.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1302_0_0,2021-01-01,41.397736974543015,2.1420777107471736,11.305000000000007,7.060000000000002,1.0,0,915.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1304_0_0,2021-01-01,41.451366397004946,2.052875003034103,8.520000000000039,4.0750000000000455,1.0,0,916.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1306_0_0,2021-01-01,41.33925664954683,2.1032704904732213,11.910000000000025,4.32000000000005,1.0,0,917.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1307_0_0,2021-01-01,41.31338516936419,2.0310459416299977,12.250000000000057,5.035000000000025,1.0,0,918.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1308_0_0,2021-01-01,41.42360845472566,2.1431556890881325,9.455000000000041,5.670000000000016,1.0,0,919.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1309_0_0,2021-01-01,41.401509898736315,2.2089123678856595,11.225000000000023,6.350000000000023,1.0,0,920.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1310_0_0,2021-01-01,41.337909176620656,2.1113553280302995,12.350000000000023,3.955000000000041,1.0,0,921.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1311_0_0,2021-01-01,41.45810376163585,2.141538721576694,8.310000000000002,4.490000000000009,1.0,0,922.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1313_0_0,2021-01-01,41.46564961002245,2.0550309597159924,9.090000000000032,4.015000000000043,1.0,0,923.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1315_0_0,2021-01-01,41.48747867142655,2.1806154364359145,10.580000000000041,3.555000000000007,1.0,0,924.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1316_0_0,2021-01-01,41.4246864330666,2.0932991908194936,8.220000000000027,4.360000000000014,1.0,0,925.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1317_0_0,2021-01-01,41.447323978226414,2.192473198186292,11.66500000000002,5.625000000000057,1.0,0,926.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1319_0_0,2021-01-01,41.48154979055136,2.1315674219229663,9.560000000000002,4.235000000000014,1.0,0,927.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1320_0_0,2021-01-01,41.45513932119825,2.221848107976996,11.920000000000016,5.44500000000005,1.0,0,928.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1321_0_0,2021-01-01,41.43546621647604,2.2072954003742495,12.29000000000002,5.500000000000057,1.0,0,929.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1324_0_0,2021-01-01,41.4818192851366,2.2563434148871693,11.335000000000036,5.430000000000007,1.0,0,931.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1325_0_0,2021-01-01,41.351922895052915,2.0698531619039784,11.670000000000016,5.150000000000034,1.0,0,932.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1326_0_0,2021-01-01,41.48774816601179,2.2121463029085078,9.490000000000009,4.835000000000036,1.0,0,933.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1327_0_0,2021-01-01,41.4209135088733,2.195707133209112,11.54000000000002,6.5750000000000455,1.0,0,934.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1330_0_0,2021-01-01,41.463763147925796,2.195707133209112,10.575000000000045,5.215000000000032,1.0,0,935.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1332_0_0,2021-01-01,41.471847985482874,2.026734028266219,10.940000000000055,3.605000000000018,1.0,0,936.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1333_0_0,2021-01-01,41.37779437523556,2.1391132703095934,10.885000000000048,6.925000000000011,1.0,0,937.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1334_0_0,2021-01-01,41.46106820207344,2.0264645336810077,9.910000000000025,4.110000000000014,1.0,0,938.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1335_0_0,2021-01-01,41.463224158755324,2.1226741006101975,8.315000000000055,4.285000000000025,1.0,0,939.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1336_0_0,2021-01-01,41.45486982661301,2.067697205222089,8.630000000000052,4.065000000000055,1.0,0,940.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1338_0_0,2021-01-01,41.36405015138853,2.0981500933537234,11.755000000000052,5.03000000000003,1.0,0,941.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1339_0_0,2021-01-01,41.41875755219141,2.1183621872464187,8.66500000000002,5.025000000000034,1.0,0,942.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1343_0_0,2021-01-01,41.469692028800985,2.227507494266945,10.525000000000034,5.230000000000018,1.0,0,943.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1345_0_0,2021-01-01,41.45486982661301,2.0323934145561964,8.970000000000027,4.305000000000007,1.0,0,944.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1346_0_0,2021-01-01,41.39665899620207,2.074973559023448,10.590000000000032,5.69500000000005,1.0,0,945.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1347_0_0,2021-01-01,41.40312686624773,2.1310284327525153,11.305000000000007,7.060000000000002,1.0,0,946.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1349_0_0,2021-01-01,41.42953733560085,2.1016535229618114,8.220000000000027,4.360000000000014,1.0,0,947.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1350_0_0,2021-01-01,41.32632090945551,2.1291419706558656,11.810000000000002,3.94500000000005,1.0,0,948.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1351_0_0,2021-01-01,41.34707199251867,2.0941076745751843,12.035000000000025,4.605000000000018,1.0,0,949.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1352_0_0,2021-01-01,41.48289726347755,2.048293595085113,11.010000000000048,3.0750000000000455,1.0,0,950.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1355_0_0,2021-01-01,41.49502451981316,2.072009118585868,9.980000000000018,3.6850000000000023,1.0,0,951.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1358_0_0,2021-01-01,41.41525412258334,2.072278613171079,7.980000000000018,5.0750000000000455,1.0,0,952.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1359_0_0,2021-01-01,41.48774816601179,2.080632945313397,10.500000000000057,3.490000000000009,1.0,0,953.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1360_0_0,2021-01-01,41.34734148710391,2.130489443582036,12.325000000000045,4.100000000000023,1.0,0,954.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1361_0_0,2021-01-01,41.420644014288065,2.2213091188065164,10.94500000000005,6.110000000000014,1.0,0,955.0,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
